time,sourceTimestamp,firstCreated,sourceId,headline,urgency,takeSequence,provider,subjects,audiences,bodySize,companyCount,headlineTag,marketCommentary,sentenceCount,wordCount,assetCodes,assetName,firstMentionSentence,relevance,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,sentimentWordCount,noveltyCount12H,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts12H,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D
2007-01-02 06:42:42+00:00,2007-01-02 06:42:42+00:00,2007-01-02 06:38:31+00:00,d7343e908825e939,"Seoul stocks start 2007 flat, LG Elec jumps",3,2,RTRS,"{'CHE', 'MAC', 'DRV', 'WEU', 'ELG', 'STX', 'SHP', 'ELC', 'RTRS', 'LEN', 'EMRG', 'CON', 'KR', 'ASIA', 'AUT'}","{'PMF', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4268,6,,False,31,732,"{'015760.KS', 'KEP.N'}",Korea Electric Power Corp,3,0.235702,1,0.0428062,0.128734,0.828459,182,2,2,2,2,2,7,7,7,11,11
2007-01-02 06:53:40+00:00,2007-01-02 06:53:40+00:00,2007-01-02 06:53:40+00:00,37f04e3aac9e1e92,European stocks -- Factors to watch on Jan 2,3,1,RTRS,"{'PT', 'DE', 'NL', 'FR', 'CH', 'NEWS', 'WEU', 'IT', 'STX', 'GB', 'RTRS', 'LEN', 'ES', 'EUROPE', 'NORD'}","{'M', 'PMF', 'EMK', 'SW', 'DA', 'DNP', 'FN', 'PTD', 'T', 'E', 'D', 'MF', 'PSC', 'NW', 'U', 'RNP', 'UKI'}",5644,5,,False,54,1040,"{'SAN.MC', 'STD.BA', 'STD.N'}",Banco Santander SA,43,0.282843,-1,0.735345,0.188878,0.0757769,70,0,0,0,0,0,2,2,2,8,10
2007-01-02 06:53:40+00:00,2007-01-02 06:53:40+00:00,2007-01-02 06:53:40+00:00,37f04e3aac9e1e92,European stocks -- Factors to watch on Jan 2,3,1,RTRS,"{'PT', 'DE', 'NL', 'FR', 'CH', 'NEWS', 'WEU', 'IT', 'STX', 'GB', 'RTRS', 'LEN', 'ES', 'EUROPE', 'NORD'}","{'M', 'PMF', 'EMK', 'SW', 'DA', 'DNP', 'FN', 'PTD', 'T', 'E', 'D', 'MF', 'PSC', 'NW', 'U', 'RNP', 'UKI'}",5644,5,,False,54,1040,"{'CGA.N', 'CS.L', 'CS.AS'}",Corus Group Ltd,0,0.141421,0,0.250446,0.386122,0.363431,1040,0,0,0,0,0,2,2,2,38,58
2007-01-02 06:54:27+00:00,2007-01-02 06:54:27+00:00,2007-01-02 06:53:40+00:00,65c2e001a05a55e2,European stocks -- Factors to watch on Jan 2,3,2,RTRS,"{'PT', 'DE', 'NL', 'FR', 'CH', 'NEWS', 'WEU', 'IT', 'STX', 'GB', 'RTRS', 'LEN', 'ES', 'EUROPE', 'XREF', 'NORD'}","{'M', 'PMF', 'EMK', 'SW', 'DA', 'DNP', 'FN', 'PTD', 'T', 'E', 'D', 'MF', 'PSC', 'NW', 'U', 'RNP', 'UKI'}",5690,8,,False,54,1051,"{'CGA.N', 'CS.L', 'CS.AS'}",Corus Group Ltd,0,0.141421,0,0.248261,0.38719,0.364549,1051,0,0,0,0,0,3,3,3,39,59
2007-01-02 06:54:27+00:00,2007-01-02 06:54:27+00:00,2007-01-02 06:53:40+00:00,65c2e001a05a55e2,European stocks -- Factors to watch on Jan 2,3,2,RTRS,"{'PT', 'DE', 'NL', 'FR', 'CH', 'NEWS', 'WEU', 'IT', 'STX', 'GB', 'RTRS', 'LEN', 'ES', 'EUROPE', 'XREF', 'NORD'}","{'M', 'PMF', 'EMK', 'SW', 'DA', 'DNP', 'FN', 'PTD', 'T', 'E', 'D', 'MF', 'PSC', 'NW', 'U', 'RNP', 'UKI'}",5690,8,,False,54,1051,"{'SAN.MC', 'STD.BA', 'STD.N'}",Banco Santander SA,43,0.282843,-1,0.735345,0.188878,0.0757769,70,1,1,1,1,1,3,3,3,9,11
2007-01-02 06:54:49+00:00,2007-01-02 06:54:49+00:00,2007-01-02 06:54:49+00:00,35294d472e20c089,Italian Stocks - Factors to watch on Jan 2,3,1,RTRS,"{'IT', 'WEU', 'STX', 'RTRS', 'LEN', 'EUROPE'}","{'PMF', 'EMK', 'DNP', 'PTD', 'E', 'MF', 'PSC', 'RNP'}",4960,4,,False,35,899,"{'SAN.MC', 'STD.BA', 'STD.N'}",Banco Santander SA,8,0.257248,-1,0.445811,0.170619,0.38357,197,2,2,2,2,2,4,4,4,10,12
2007-01-02 06:56:28+00:00,2007-01-02 06:56:28+00:00,2007-01-02 06:56:28+00:00,0db803df740b4629,Nokia New Year's Eve Celebrates the Start of 2007 in Global Style,3,1,PRN,"{'PUB', 'DE', 'LATAM', 'REC', 'TEL', 'NEWR', 'WEU', 'IN', 'CN', 'TBCS', 'BR', 'WWW', 'LEN', 'EMRG', 'LEI', 'EUROPE', 'ASIA'}",{'PRN'},7723,1,,False,53,1416,"{'NOK1V.HE', 'NOKS.DE', 'NOK.N', 'NOKy.DE', 'NOKS.F'}",Nokia Oyj,1,1.0,1,0.102787,0.315298,0.581915,1164,0,0,0,0,0,1,1,1,8,12
2007-01-02 07:00:26+00:00,2007-01-02 07:00:26+00:00,2007-01-02 07:00:26+00:00,107307bebec90453,REG-Allied Irish Banks <ALBK.L> <ALBK.I> Treasury Stock,3,1,RNS,"{'WEU', 'GB', 'IE', 'LEN', 'EUROPE', 'REG'}",{'RNS'},1268,1,,False,8,175,"{'AIB.N', 'ALBK.L', 'ALBK.I', 'ALBK.F'}",Allied Irish Banks PLC,1,1.0,0,0.126994,0.607355,0.265651,78,0,0,0,1,1,0,0,0,3,4
2007-01-02 07:00:27+00:00,2007-01-02 07:00:27+00:00,2007-01-02 07:00:27+00:00,05fd24c5e69920ce,REG-Allied Irish Banks <ALBK.L> <ALBK.I> Voting Rights and Capital,3,1,RNS,"{'WEU', 'GB', 'IE', 'LEN', 'EUROPE', 'REG'}",{'RNS'},1270,1,,False,7,181,"{'AIB.N', 'ALBK.L', 'ALBK.I', 'ALBK.F'}",Allied Irish Banks PLC,1,1.0,1,0.172195,0.342429,0.485376,126,0,0,0,0,0,1,1,1,4,5
2007-01-02 07:00:41+00:00,2007-01-02 07:00:41+00:00,2007-01-02 07:00:41+00:00,5f14130c145c8b75,REG-National Grid PLC <NG.L> Total Voting Rights,3,1,RNS,"{'WEU', 'ELG', 'GB', 'LEN', 'EUROPE', 'REG'}",{'RNS'},960,1,,False,5,134,"{'NGG.N', 'NG.L'}",National Grid PLC,1,1.0,1,0.098155,0.177104,0.724741,134,0,0,0,0,0,0,0,0,0,0
2007-01-02 07:00:42+00:00,2007-01-02 07:00:42+00:00,2007-01-02 07:00:42+00:00,f86220e8b05bb861,REG-National Grid PLC <NG.L> Sharesave Grant,3,1,RNS,"{'WEU', 'ELG', 'GB', 'LEN', 'EUROPE', 'REG'}",{'RNS'},1040,1,,False,5,130,"{'NGG.N', 'NG.L'}",National Grid PLC,1,1.0,0,0.0119447,0.782563,0.205492,130,0,0,0,0,0,1,1,1,1,1
2007-01-02 07:00:47+00:00,2007-01-02 07:00:47+00:00,2007-01-02 07:00:47+00:00,f44ed97d6d2144c2,REG-Banco Sntndr Central <SAN.MC> <SANq.L> Disposal,3,1,RNS,"{'WEU', 'MRG', 'GB', 'LEN', 'EUROPE', 'REG'}",{'RNS'},978,1,,False,6,136,"{'SAN.MC', 'STD.BA', 'STD.N'}",Banco Santander SA,3,1.0,0,0.0599125,0.679888,0.2602,128,0,0,0,1,1,5,5,5,11,13
2007-01-02 07:00:58+00:00,2007-01-02 07:00:58+00:00,2007-01-02 07:00:58+00:00,6d9623bdfea62a90,REG-FranklinResourcesInc <BEN.N> <BENq.L> Doc re. Proxy Materials,3,1,RNS,"{'WEU', 'FIN', 'GB', 'LEN', 'EUROPE', 'REG'}",{'RNS'},859,1,,False,5,118,{'BEN.N'},Franklin Resources Inc,0,0.5,0,0.307317,0.379702,0.312981,118,0,0,0,0,0,0,0,0,1,2
